,sms,spam,profan,profan-prob,
3620,"Same, I'm at my great aunts anniversary party in tarpon springs",FALSE,FALSE,0.080576313,
3621,I dunno they close oredi not... Ãœ v ma fan...,FALSE,FALSE,0.080498057,
3622,What u talking bout early morning? It's almost noon where your at!,FALSE,FALSE,0.080457896,
3623,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,TRUE,FALSE,0.080451668,
3624,Ok which your another number,FALSE,FALSE,0.080444834,
3625,"K will do, addie &amp; I are doing some art so I'll be here when you get home",FALSE,FALSE,0.08037682,
3626,As usual u can call me ard 10 smth.,FALSE,FALSE,0.080352921,
3627,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth Â£350! To Claim, Call London 02072069400. Bx 526, SW73SS",TRUE,FALSE,0.080257318,
3628,"I sent you the prices and do you mean the  &lt;#&gt; g,",FALSE,FALSE,0.080254497,
3629,Oh k.k..where did you take test?,FALSE,FALSE,0.080245716,
3630,Do you think i can move  &lt;#&gt;  in a week,FALSE,FALSE,0.080235926,
3631,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,FALSE,FALSE,0.080180931,
3632,Oh really?? Did you make it on air? What's your talent?,FALSE,FALSE,0.080152889,
3633,Watching tv now. I got new job :),FALSE,FALSE,0.080143221,
3634,Watching tv now. I got new job :),FALSE,FALSE,0.080143221,
3635,Am okay. Will soon be over. All the best,FALSE,FALSE,0.080077209,
3636,Is there any training tomorrow?,FALSE,FALSE,0.080070967,
3637,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a Â£250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstopÂ£1.50/week,TRUE,FALSE,0.080017844,
3638,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too.",FALSE,FALSE,0.080012447,
3639,Somebody should go to andros and steal ice,FALSE,FALSE,0.079985923,
3640,Hi kindly give us back our documents which we submitted for loan from STAPATI,FALSE,FALSE,0.079982595,
3641,have * good weekend.,FALSE,FALSE,0.079973916,
3642,K:)i will give my kvb acc details:),FALSE,FALSE,0.079945671,
3643,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",FALSE,FALSE,0.079941984,
3644,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,FALSE,FALSE,0.079913124,
3645,If we win its really no 1 side for long time.,FALSE,FALSE,0.079908137,
3646,Yes princess! . Your wish is my command...,FALSE,FALSE,0.079906404,
3647,"""ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx""",FALSE,FALSE,0.079891071,
3648,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,FALSE,FALSE,0.079859744,
3649,Sorry. || mail? ||,FALSE,FALSE,0.079852657,
3650,"They can try! They can get lost, in fact. Tee hee",FALSE,FALSE,0.079843663,
3651,Our Prashanthettan's mother passed away last night. pray for her and family.,FALSE,FALSE,0.079826945,
3652,"Awesome, I remember the last time we got somebody high for the first time with diesel :V",FALSE,FALSE,0.079790179,
3653,Me too baby! I promise to treat you well! I bet you ...,FALSE,FALSE,0.07978462,
3654,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,FALSE,FALSE,0.079754665,
3655,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+,TRUE,FALSE,0.079715707,
3656,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+,TRUE,FALSE,0.079715707,
3657,Money i have won wining number 946 wot do i do next,TRUE,FALSE,0.079706947,
3658,Ok... Thanx... Gd nite 2 Ã¼ too...,FALSE,FALSE,0.079661529,
3659,You can donate Â£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. Â£2.50 will be added to your next bill,TRUE,FALSE,0.079658979,
3660,Ranjith cal drpd Deeraj and deepak 5min hold,FALSE,FALSE,0.079636726,
3661,Ranjith cal drpd Deeraj and deepak 5min hold,FALSE,FALSE,0.079636726,
3662,i felt so...not any conveying reason.. Ese he... What about me?,FALSE,FALSE,0.079599067,
3663,I WILL CAL YOU SIR. In meeting,FALSE,FALSE,0.079596186,
3664,Did you see that film:),FALSE,FALSE,0.079593971,
3665,Realy sorry-i don't recognise this number and am now confused :) who r u please?!,FALSE,FALSE,0.079494956,
3666,"Sure thing big man. i have hockey elections at 6, shouldnâ€˜t go on longer than an hour though",FALSE,FALSE,0.079347447,
3667,Oh ok i didnt know what you meant. Yep i am baby jontin,FALSE,FALSE,0.079326651,
3668,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",FALSE,FALSE,0.079315538,
3669,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",FALSE,FALSE,0.079315538,
3670,Sorry i'm not free...,FALSE,FALSE,0.079310149,
3671,"Lets use it next week, princess :)",FALSE,FALSE,0.079282803,
3672,Taka lor. Wat time u wan 2 come n look 4 us?,FALSE,FALSE,0.079250277,
3673,Don't necessarily expect it to be done before you get back though because I'm just now headin out,FALSE,FALSE,0.079243615,
3674,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",FALSE,FALSE,0.079227404,
3675,Goodmorning today i am late for  &lt;DECIMAL&gt; min.,FALSE,FALSE,0.079227404,
3676,What year. And how many miles.,FALSE,FALSE,0.079205571,
3677,Good morning princess! Have a great day!,FALSE,FALSE,0.079198965,
3678,Now got tv 2 watch meh? U no work today?,FALSE,FALSE,0.079189417,
3679,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",FALSE,FALSE,0.079148205,
3680,K...k...yesterday i was in cbe .,FALSE,FALSE,0.079083513,
3681,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,FALSE,FALSE,0.079076362,
3682,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3683,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3684,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3685,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3686,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3687,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3688,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3689,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3690,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3691,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3692,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3693,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3694,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3695,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3696,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3697,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3698,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3699,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3700,"Sorry, I'll call later",FALSE,FALSE,0.079071229,********
3701,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3702,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3703,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3704,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3705,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3706,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3707,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3708,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3709,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3710,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3711,"Sorry, I'll call later",FALSE,FALSE,0.079071229,
3712,Ãœ got wat to buy tell us then Ã¼ no need to come in again.,FALSE,FALSE,0.079036545,
3713,"Its ok., i just askd did u knw tht no?",FALSE,FALSE,0.079002912,
3714,Free Msg: Ringtone!From: http://tms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,TRUE,FALSE,0.078971393,
3715,Yes. Last  practice,FALSE,FALSE,0.0789541,
3716,"I'm in a meeting, call me later at",FALSE,FALSE,0.078950773,
3717,"I'm in a meeting, call me later at",FALSE,FALSE,0.078950773,
3718,"I'm in a meeting, call me later at",FALSE,FALSE,0.078950773,
3719,"No, I was trying it all weekend ;V",FALSE,FALSE,0.078932168,
3720,Ok then i'll let him noe later n ask him call u tmr...,FALSE,FALSE,0.078907093,
3721,"Nah, I'm a perpetual DD",FALSE,FALSE,0.078891067,
3722,If i said anything wrong sorry de:-),FALSE,FALSE,0.078853305,
3723,Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,FALSE,FALSE,0.078801109,
3724,Great. Have a safe trip. Dont panic surrender all.,FALSE,FALSE,0.078760007,
3725,Our Prasanth ettans mother passed away last night. Just pray for her and family.,FALSE,FALSE,0.078719695,
3726,U calling me right? Call my hand phone...,FALSE,FALSE,0.078713398,
3727,What he said is not the matter. My mind saying some other matter is there.,FALSE,FALSE,0.078696703,
3728,No one interested. May be some business plan.,FALSE,FALSE,0.078678636,
3729,This girl does not stay in bed. This girl doesn't need recovery time. Id rather  then be cooped up in bed,FALSE,FALSE,0.078666165,
3730,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?!,FALSE,FALSE,0.078578182,
3731,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),FALSE,FALSE,0.07854485,
3732,K..k...from tomorrow onwards started ah?,FALSE,FALSE,0.078534964,
3733,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,FALSE,FALSE,0.078530913,
3734,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.,FALSE,FALSE,0.078526329,
3735,I forgot 2 ask Ã¼ all smth.. There's a card on da present lei... How? Ãœ all want 2 write smth or sign on it?,FALSE,FALSE,0.078495941,
3736,"Yeah, give me a call if you've got a minute",FALSE,FALSE,0.078490516,
3737,I think that tantrum's finished so yeah I'll be by at some point,FALSE,FALSE,0.078490385,
3738,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,FALSE,FALSE,0.078474957,
3739,Already am squatting is the new way of walking,FALSE,FALSE,0.078422074,
3740,Yes fine,FALSE,FALSE,0.078411018,
3741,Sorry about that this is my mates phone and i didnt write it love Kate,FALSE,FALSE,0.078406983,
3742,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),FALSE,FALSE,0.078394859,
3743,Well then you have a great weekend!,FALSE,FALSE,0.078384296,
3744,"I shall book chez jules for half eight, if that's ok with you?",FALSE,FALSE,0.07838198,
3745,"accordingly. I repeat, just text the word ok on your mobile phone and send",TRUE,FALSE,0.078353524,
3746,"Princess, i like to   &lt;#&gt;  times per night. Hope thats not a problem!",FALSE,FALSE,0.078351686,
3747,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,FALSE,FALSE,0.078293064,
3748,How do you guys go to see movies on your side.,FALSE,FALSE,0.078293,
3749,You busy or can I come by at some point and figure out what we're doing tomorrow,FALSE,FALSE,0.078250061,
3750,Kinda. First one gets in at twelve! Aah. Speak tomo,FALSE,FALSE,0.078221125,
3751,I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,FALSE,FALSE,0.078219584,
3752,Me fine..absolutly fine,FALSE,FALSE,0.078213813,
3753,Me fine..absolutly fine,FALSE,FALSE,0.078213813,
3754,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,FALSE,FALSE,0.078204515,
3755,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,FALSE,FALSE,0.078204515,
3756,10 min later k...,FALSE,FALSE,0.078122706,
3757,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,FALSE,FALSE,0.078090914,
3758,ARE YOU IN TOWN? THIS IS V. IMPORTANT,FALSE,FALSE,0.078058739,
3759,Stop the story. I've told him i've returned it and he's saying i should not re order it.,FALSE,FALSE,0.078035548,
3760,Moby Pub Quiz.Win a Â£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP Â£1.50 008704050406 SP Arrow,TRUE,FALSE,0.077999654,
3761,"How about clothes, jewelry, and trips?",FALSE,FALSE,0.077961833,
3762,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",FALSE,FALSE,0.077908241,
3763,Wat time do u wan 2 meet me later?,FALSE,FALSE,0.077900424,
3764,"Thanks for your ringtone order, ref number R836. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069154",TRUE,FALSE,0.077872495,
3765,"Thanks for your ringtone order, ref number K718. Your mobile will be charged Â£4.50. Should your tone not arrive please call customer services on 09065069120",TRUE,FALSE,0.077872495,
3766,Which is weird because I know I had it at one point,FALSE,FALSE,0.077844394,
3767,That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.,FALSE,FALSE,0.07783521,
3768,Yesterday its with me only . Now am going home.,FALSE,FALSE,0.077828625,
3769,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",FALSE,FALSE,0.077827555,
3770,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",FALSE,FALSE,0.077797552,
3771,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,FALSE,FALSE,0.077795159,
3772,"How long has it been since , princess?",FALSE,FALSE,0.07779508,
3773,Wat u doing there?,FALSE,FALSE,0.077761589,
3774,Wat r u doing?,FALSE,FALSE,0.077761589,
3775,Wat r u doing?,FALSE,FALSE,0.077761589,
3776,Wat r u doing now?,FALSE,FALSE,0.077761589,
3777,Wat Ã¼ doing now?,FALSE,FALSE,0.077761589,
3778,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,TRUE,FALSE,0.077745438,
3779,Is avatar supposed to have subtoitles,FALSE,FALSE,0.07766748,
3780,Not yet chikku..wat abt u?,FALSE,FALSE,0.07766437,
3781,"sir, you will receive the account no another 1hr time. Sorry for the delay.",FALSE,FALSE,0.077647413,
3782,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.,FALSE,FALSE,0.077634515,
3783,I am joining today formally.Pls keep praying.will talk later.,FALSE,FALSE,0.077627352,
3784,I can ask around but there's not a lot in terms of mids up here,FALSE,FALSE,0.077625304,
3785,"Hey, iouri gave me your number, I'm wylie, ryan's friend",FALSE,FALSE,0.077602675,
3786,Is ur paper in e morn or aft tmr?,FALSE,FALSE,0.077551738,
3787,How's ur paper?,FALSE,FALSE,0.077551738,
3788,You have won a guaranteed 32000 award or maybe even Â£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,TRUE,FALSE,0.077550578,
3789,They did't play one day last year know even though they have very good team.. Like india.,FALSE,FALSE,0.077546476,
3790,"Sorry, was in the bathroom, sup",FALSE,FALSE,0.07753825,
3791,I think the other two still need to get cash but we can def be ready by 9,FALSE,FALSE,0.07751151,
3792,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!,FALSE,FALSE,0.077510891,
3793,As if i wasn't having enough trouble sleeping.,FALSE,FALSE,0.077486241,
3794,"Uh, heads up we don't have THAT much left",FALSE,FALSE,0.077439036,
3795,I could ask carlos if we could get more if anybody else can chip in,FALSE,FALSE,0.077425255,
3796,Thinkin about someone is all good. No drugs for that,FALSE,FALSE,0.077397409,
3797,"Ok., is any problem to u frm him? Wats matter?",FALSE,FALSE,0.077370932,
3798,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,FALSE,FALSE,0.077341657,
3799,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,FALSE,FALSE,0.077331457,
3800,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,TRUE,FALSE,0.077311956,********
3801,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,TRUE,FALSE,0.077311956,
3802,Just got up. have to be out of the room very soon. â€¦. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,FALSE,FALSE,0.077304675,
3803,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,TRUE,FALSE,0.077276367,
3804,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,FALSE,FALSE,0.077272697,
3805,Surely result will offer:),FALSE,FALSE,0.077226679,
3806,And pls pls drink plenty plenty water,FALSE,FALSE,0.07720938,
3807,I'm home. Doc gave me pain meds says everything is fine.,FALSE,FALSE,0.077208662,
3808,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",FALSE,FALSE,0.077203292,
3809,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",FALSE,FALSE,0.077203292,
3810,Thanks love. But am i doing torch or bold.,FALSE,FALSE,0.077164806,
3811,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,FALSE,FALSE,0.077155584,
3812,Sounds great! Are you home now?,FALSE,FALSE,0.07715234,
3813,"Yep, by the pretty sculpture",FALSE,FALSE,0.077108121,
3814,"Sorry that took so long, omw now",FALSE,FALSE,0.077082249,
3815,Yup,FALSE,FALSE,0.077078516,
3816,Yup,FALSE,FALSE,0.077078516,
3817,Yup...,FALSE,FALSE,0.077078516,
3818,Yup bathe liao...,FALSE,FALSE,0.077078516,
3819,Yup... How Ã¼ noe leh...,FALSE,FALSE,0.077078516,
3820,Much better now thanks lol,FALSE,FALSE,0.077072867,
3821,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,FALSE,FALSE,0.077059004,
3822, &lt;#&gt;  in mca. But not conform.,FALSE,FALSE,0.07705351,
3823,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,FALSE,FALSE,0.077026493,
3824,Theyre doing it to lots of places. Only hospitals and medical places are safe.,FALSE,FALSE,0.077000991,
3825,Wishing you a wonderful week.,FALSE,FALSE,0.076947048,
3826,Auntie huai juan never pick up her phone,FALSE,FALSE,0.076935269,
3827,Let me know when you've got the money so carlos can make the call,FALSE,FALSE,0.0769313,
3828,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",FALSE,FALSE,0.076927034,
3829,Nothing spl..wat abt u and whr ru?,FALSE,FALSE,0.076901641,
3830,when you and derek done with class?,FALSE,FALSE,0.076899054,
3831,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,FALSE,FALSE,0.076892726,
3832,"Yep, at derek's house now, see you Sunday &lt;3",FALSE,FALSE,0.076886772,
3833,K sure am in my relatives home. Sms me de. Pls:-),FALSE,FALSE,0.0768664,
3834,Now thats going to ruin your thesis!,FALSE,FALSE,0.076834824,
3835,Total video converter free download type this in google search:),FALSE,FALSE,0.076812266,
3836,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,FALSE,FALSE,0.076765243,
3837,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,FALSE,FALSE,0.07673558,
3838,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,FALSE,FALSE,0.076710045,
3839,Your brother is a genius,FALSE,FALSE,0.076685467,
3840,Hi.what you think about match?,FALSE,FALSE,0.076653049,
3841,Cool. I am  &lt;#&gt;  !,FALSE,FALSE,0.076649194,
3842,Watching ajith film ah?,FALSE,FALSE,0.076595805,
3843,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,FALSE,FALSE,0.076580495,
3844,Wat time r Ã¼ going to xin's hostel?,FALSE,FALSE,0.076568275,
3845,I'm in a movie... Collect car oredi...,FALSE,FALSE,0.076558185,
3846,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,FALSE,FALSE,0.076556063,
3847,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",FALSE,FALSE,0.076549854,
3848,Tell me they're female :V how're you throwing in? We're deciding what all to get now,FALSE,FALSE,0.076485963,
3849,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,FALSE,FALSE,0.07646488,
3850,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,FALSE,FALSE,0.07646488,
3851,So wat's da decision?,FALSE,FALSE,0.076403533,
3852,Just finished. Missing you plenty,FALSE,FALSE,0.07639242,
3853,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,TRUE,FALSE,0.076358242,
3854,Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..,FALSE,FALSE,0.076354758,
3855,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,FALSE,FALSE,0.076351943,
3856,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,FALSE,FALSE,0.076351943,
3857,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,FALSE,FALSE,0.076334787,
3858,Aiyah u did ok already lar. E nydc at wheellock?,FALSE,FALSE,0.076279447,
3859,Happy new year. Hope you are having a good semester,FALSE,FALSE,0.076258085,
3860,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+,TRUE,FALSE,0.07622198,
3861,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",FALSE,FALSE,0.07608667,
3862,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,FALSE,FALSE,0.076084689,
3863,Are you staying in town ?,FALSE,FALSE,0.076066975,
3864,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",FALSE,FALSE,0.076062805,
3865,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),FALSE,FALSE,0.076037465,
3866,"How long before you get reply, just defer admission til next semester",FALSE,FALSE,0.075979816,
3867,Take us out shopping and Mark will distract Isaiah.=D,FALSE,FALSE,0.07597245,
3868,"We can go 4 e normal pilates after our intro...  
",FALSE,FALSE,0.075939624,
3869,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,FALSE,FALSE,0.075915261,
3870,Ok then no need to tell me anything i am going to sleep good night,FALSE,FALSE,0.075913025,
3871,Cps is causing the outages to conserve energy.,FALSE,FALSE,0.075889438,
3872,Dunno lei shd b driving lor cos i go sch 1 hr oni.,FALSE,FALSE,0.075827205,
3873,Am not interested to do like that.,FALSE,FALSE,0.075796921,
3874,In that case I guess I'll see you at campus lodge,FALSE,FALSE,0.075617208,
3875,Guess who spent all last night phasing in and out of the fourth dimension,FALSE,FALSE,0.075566212,
3876,Sounds great! Im going to sleep now. Have a good night!,FALSE,FALSE,0.075518687,
3877,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .",FALSE,FALSE,0.075492477,
3878,Sure! I am driving but will reach my destination soon.,FALSE,FALSE,0.07548308,
3879,"Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...  
",FALSE,FALSE,0.075461569,
3880,I am taking you for italian food. How about a pretty dress with no? :),FALSE,FALSE,0.075436215,
3881,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,FALSE,FALSE,0.07541274,
3882,Ok. Me watching tv too.,FALSE,FALSE,0.075313272,
3883,I said its okay. Sorry,FALSE,FALSE,0.075304282,
3884,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",FALSE,FALSE,0.075295612,
3885,My sister going to earn more than me da.,FALSE,FALSE,0.075284861,
3886,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",FALSE,FALSE,0.075282765,
3887,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",FALSE,FALSE,0.075282765,
3888,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,TRUE,FALSE,0.075252532,
3889,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",FALSE,FALSE,0.075243426,
3890,Need a coffee run tomo?Can't believe it's that time of week already,FALSE,FALSE,0.075240446,
3891,Today am going to college so am not able to atten the class.,FALSE,FALSE,0.075214384,
3892,She.s find. I sent you an offline message to know how anjola's now.,FALSE,FALSE,0.075204939,
3893,Its like that hotel dusk game i think. You solve puzzles in a area thing,FALSE,FALSE,0.075180503,
3894,There are many company. Tell me the language.,FALSE,FALSE,0.075175875,
3895,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,FALSE,FALSE,0.075168696,
3896,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,FALSE,FALSE,0.075168696,
3897,And popping &lt;#&gt; ibuprofens was no help.,FALSE,FALSE,0.075150564,
3898,"Mostly sports type..lyk footbl,crckt..",FALSE,FALSE,0.075127141,
3899,Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?,FALSE,FALSE,0.075112537,
3900,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,FALSE,FALSE,0.075111298,********
3901,"Me also da, i feel yesterday night  wait til 2day night dear.",FALSE,FALSE,0.075097225,
3902,K actually can you guys meet me at the sunoco on howard? It should be right on the way,FALSE,FALSE,0.075077201,
3903,No calls..messages..missed calls,FALSE,FALSE,0.075042317,
3904,No calls..messages..missed calls,FALSE,FALSE,0.075042317,
3905,No calls..messages..missed calls,FALSE,FALSE,0.075042317,
3906,Okie.. Thanx..,FALSE,FALSE,0.075041141,
3907,Okie... Thanx...,FALSE,FALSE,0.075041141,
3908,Thanx...,FALSE,FALSE,0.075041141,
3909,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done.",FALSE,FALSE,0.075038989,
3910,Hey i've booked the 2 lessons on sun liao...,FALSE,FALSE,0.074979721,
3911,Ok thanx... Take care then...,FALSE,FALSE,0.074971426,
3912,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,FALSE,FALSE,0.074938767,
3913,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,FALSE,FALSE,0.074928439,
